"Title","LocaleId","Url","Status","LastContentModifiedDate","Owner","Template","ResourceUsageCurrent","ResourceUsageAverage","StorageUsageCurrentMB","ConditionalAccessPolicy","SensitivityLabel","AllowSelfServiceUpgrade","AllowEditing","SharingAllowedDomainList","SharingBlockedDomainList","DenyAddAndCustomizePages","BlockDownloadLinksFileType","DefaultLinkPermission","DefaultSharingLinkType","DisableAppViews","DisableCompanyWideSharingLinks","DisableFlows","LimitedAccessFileType","LockState","SandboxedCodeActivationCapability","SharingCapability","ShowPeoplePickerSuggestionsForGuestUsers","SharingDomainRestrictionMode","LockIssue","WebsCount","CompatibilityLevel","DisableSharingForNonOwnersStatus","HubSiteId","IsHubSite","RelatedGroupId","GroupId","ORGID"
"TAE2Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE2Tu.class.8514303.2023","Active","16/08/2025 14:37:49","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","2c49d32a-bb33-4598-9bb7-848388a061eb","2c49d32a-bb33-4598-9bb7-848388a061eb",
"TAE2Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE2Tu.class.8514303.2024","Active","16/08/2025 14:47:10","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","2bb2a9bc-59ab-4b2d-bc36-4ad6b8404ffa","2bb2a9bc-59ab-4b2d-bc36-4ad6b8404ffa",
"TAE3Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE3Tu.class.8514303.2021","Active","16/08/2025 14:45:55","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","440977bd-93cb-41ca-a413-0a63491872c2","440977bd-93cb-41ca-a413-0a63491872c2",
"TAE3Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE3Tu.class.8514303.2022","Active","16/08/2025 14:39:28","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","58fd272f-06fd-43f3-aa82-9580efab276e","58fd272f-06fd-43f3-aa82-9580efab276e",
"TAE3Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE3Tu.class.8514303.2023","Active","16/08/2025 14:36:18","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","58f6c35e-ce0e-4f09-8092-b85c6039ffac","58f6c35e-ce0e-4f09-8092-b85c6039ffac",
"TAE3Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE3Tu1.class.8514303.2023","Active","16/08/2025 14:36:18","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","11ea4c2b-2c3e-40df-a86d-e76ad46e7796","11ea4c2b-2c3e-40df-a86d-e76ad46e7796",
"TAE3Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE3Tu.class.8514303.2024","Active","16/08/2025 14:45:55","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","33ccebd7-c8d1-449d-840e-78b2f06553e1","33ccebd7-c8d1-449d-840e-78b2f06553e1",
"TAE4Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE4Tu.class.8514303.2021","Active","16/08/2025 14:32:48","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","a64f1ef2-fa9c-4a1c-aa89-3bd21503390f","a64f1ef2-fa9c-4a1c-aa89-3bd21503390f",
"TAE4Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE4Tu.class.8514303.2022","Active","16/08/2025 14:47:09","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","9ffd929f-b956-4365-8b0a-96573f2b4568","9ffd929f-b956-4365-8b0a-96573f2b4568",
"TAE4Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE4Tu1.class.8514303.2023","Active","11/08/2025 12:14:47","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","4cf64a17-9be9-418b-8b5e-133b9d54a1dc","4cf64a17-9be9-418b-8b5e-133b9d54a1dc",
"TAE4Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE4Tu.class.8514303.2023","Active","11/08/2025 10:30:17","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","4d19423d-21be-4d13-8148-d0eae263d2ae","4d19423d-21be-4d13-8148-d0eae263d2ae",
"TAE4Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE4Tu.class.8514303.2024","Active","16/08/2025 14:39:28","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","199dd030-3db6-4adf-9afc-42bcc1d062d4","199dd030-3db6-4adf-9afc-42bcc1d062d4",
"TAE5Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE5Tu.class.8514303.2021","Active","16/08/2025 14:34:15","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f13ee6f1-17fd-4de1-87d3-a06d424f0bfd","f13ee6f1-17fd-4de1-87d3-a06d424f0bfd",
"TAE5Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE5Tu.class.8514303.2022","Active","16/08/2025 14:36:18","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","acff8231-a942-4ccd-a614-803385ba407d","acff8231-a942-4ccd-a614-803385ba407d",
"TAE5Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE5Tu.class.8514303.2023","Active","16/08/2025 14:39:28","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","c5421640-60c1-4813-8427-177e4f88a941","c5421640-60c1-4813-8427-177e4f88a941",
"TAE5Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE5Tu1.class.8514303.2023","Active","16/08/2025 14:32:46","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","b20a2966-89a6-426c-be7b-55d546f37a5d","b20a2966-89a6-426c-be7b-55d546f37a5d",
"TAE5Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE5Tu.class.8514303.2024","Active","16/08/2025 14:48:35","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","2c9b34e7-a4a7-4ec5-ae04-234caf1de698","2c9b34e7-a4a7-4ec5-ae04-234caf1de698",
"TAE6Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE6Tu.class.8514303.2021","Active","16/08/2025 14:30:56","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","fda74087-69da-4235-bab2-1b2a53bbb4db","fda74087-69da-4235-bab2-1b2a53bbb4db",
"TAE6Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE6Tu.class.8514303.2022","Active","16/08/2025 14:30:56","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","960e155f-2933-4570-a61c-69e23b63e223","960e155f-2933-4570-a61c-69e23b63e223",
"TAE6Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE6Tu1.class.8514303.2023","Active","16/08/2025 14:30:56","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f51a5839-4ba9-4f61-8ba1-421acb8ff327","f51a5839-4ba9-4f61-8ba1-421acb8ff327",
"TAE6Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE6Tu.class.8514303.2023","Active","16/08/2025 14:30:56","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","674fe241-ffb0-4d6b-8bb7-3259fcf4d48b","674fe241-ffb0-4d6b-8bb7-3259fcf4d48b",
"TAE6Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE6Tu.class.8514303.2024","Active","16/08/2025 14:38:08","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","dffdd658-3cec-4075-9268-231ce6588b86","dffdd658-3cec-4075-9268-231ce6588b86",
"TAE7Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE7Tu.class.8514303.2021","Active","16/08/2025 14:45:57","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","e118107a-a976-4241-8c5e-19cc4b030d0a","e118107a-a976-4241-8c5e-19cc4b030d0a",
"TAE7Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE7Tu.class.8514303.2022","Active","16/08/2025 14:47:09","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","62d5fd6d-f77a-4b54-97bf-04726e05f199","62d5fd6d-f77a-4b54-97bf-04726e05f199",
"TAE7Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE7Tu.class.8514303.2023","Active","16/08/2025 14:45:57","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","ce10337e-5f64-4053-9b36-a457ad911180","ce10337e-5f64-4053-9b36-a457ad911180",
"TAE7Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE7Tu1.class.8514303.2023","Active","16/08/2025 14:48:35","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","04c10632-8dc5-409d-8dcc-d16dadf6b4c6","04c10632-8dc5-409d-8dcc-d16dadf6b4c6",
"TAE7Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE7Tu.class.8514303.2024","Active","16/08/2025 14:48:35","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","d76b91f9-7c50-48b2-b08a-2c1c50fa08fd","d76b91f9-7c50-48b2-b08a-2c1c50fa08fd",
"TAE8Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE8Tu.class.8514303.2021","Active","16/08/2025 14:47:09","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","aa93be22-5b37-42fa-b549-6b5f69b763bd","aa93be22-5b37-42fa-b549-6b5f69b763bd",
"TAE8Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE8Tu.class.8514303.2022","Active","16/08/2025 14:30:56","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","de7d8c20-7320-441f-a510-5dff43269a20","de7d8c20-7320-441f-a510-5dff43269a20",
"TAE8Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE8Tu1.class.8514303.2023","Active","16/08/2025 14:37:49","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","78386971-1c99-4cc2-84fe-cc096eca2a3e","78386971-1c99-4cc2-84fe-cc096eca2a3e",
"TAE8Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE8Tu.class.8514303.2023","Active","16/08/2025 14:37:51","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","38202c75-6175-4915-b808-600b96213d89","38202c75-6175-4915-b808-600b96213d89",
"TAE8Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE8Tu.class.8514303.2024","Active","16/08/2025 14:34:15","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","aea98af3-1a29-42cf-bf2d-72e20a1b540b","aea98af3-1a29-42cf-bf2d-72e20a1b540b",
"TAE9Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE9Tu.class.8514303.2021","Active","16/08/2025 14:34:16","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","849d08ed-20fa-4373-814f-4a376114d3cb","849d08ed-20fa-4373-814f-4a376114d3cb",
"TAE9Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE9Tu.class.8514303.2022","Active","16/08/2025 14:38:08","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","ffe7f403-0ac7-46cd-9819-43c22493f79c","ffe7f403-0ac7-46cd-9819-43c22493f79c",
"TAE9Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE9Tu1.class.8514303.2023","Active","16/08/2025 14:47:09","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","8f6f3984-20ac-4bfe-81bb-04e2c601622b","8f6f3984-20ac-4bfe-81bb-04e2c601622b",
"TAE9Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE9Tu.class.8514303.2023","Active","16/08/2025 14:34:15","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","1dbcdbc9-8670-44ad-93f3-5a0d1745ab4b","1dbcdbc9-8670-44ad-93f3-5a0d1745ab4b",
"TAE9Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAE9Tu.class.8514303.2024","Active","16/08/2025 14:38:09","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f8dc9ba7-beea-479c-98d4-bd5eb4bff161","f8dc9ba7-beea-479c-98d4-bd5eb4bff161",
"TAI1Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI1Tu.class.8514303.2021","Active","16/08/2025 14:37:51","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f6f5bf16-3630-4002-a044-7663b0a08ac1","f6f5bf16-3630-4002-a044-7663b0a08ac1",
"TAI1Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI1Tu.class.8514303.2022","Active","16/08/2025 14:36:18","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","3084bdc4-cdfc-4da7-9325-e71de9c9991e","3084bdc4-cdfc-4da7-9325-e71de9c9991e",
"TAI1Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI1Tu1.class.8514303.2023","Active","16/08/2025 14:48:35","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f128c332-9bab-4c4a-b624-0a5fef50030e","f128c332-9bab-4c4a-b624-0a5fef50030e",
"TAI1Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI1Tu.class.8514303.2023","Active","16/08/2025 14:37:51","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","525a0f6d-7822-4515-af99-590d0a2ae494","525a0f6d-7822-4515-af99-590d0a2ae494",
"TAI1Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI1Tu.class.8514303.2024","Active","16/08/2025 14:45:57","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","95289e43-d386-4114-b58a-fe49a6686d42","95289e43-d386-4114-b58a-fe49a6686d42",
"TAI2Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI2Tu.class.8514303.2021","Active","16/08/2025 14:37:51","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","8621f105-e7dd-42a8-8880-df25e93cca3e","8621f105-e7dd-42a8-8880-df25e93cca3e",
"TAI2Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI2Tu.class.8514303.2022","Active","16/08/2025 14:39:28","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","6ec38291-e142-467e-ba46-9a218cf40bc1","6ec38291-e142-467e-ba46-9a218cf40bc1",
"TAI2Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI2Tu1.class.8514303.2023","Active","16/08/2025 14:45:57","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","107ec9da-6323-412b-a8da-f100fcd89332","107ec9da-6323-412b-a8da-f100fcd89332",
"TAI2Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI2Tu.class.8514303.2023","Active","16/08/2025 14:27:29","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","678c8812-228e-44fd-a03a-676fe13b03eb","678c8812-228e-44fd-a03a-676fe13b03eb",
"TAI2Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI2Tu.class.8514303.2024","Active","16/08/2025 14:36:18","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","da42abe6-3b43-4867-9893-d55a9dd420e0","da42abe6-3b43-4867-9893-d55a9dd420e0",
"TAI3Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI3Tu.class.8514303.2021","Active","16/08/2025 14:48:35","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","ed9ec609-b642-4658-904f-06c03fd70ebf","ed9ec609-b642-4658-904f-06c03fd70ebf",
"TAI3Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI3Tu.class.8514303.2022","Active","16/08/2025 14:36:18","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f37257b1-fb67-496e-8519-80bcd28099da","f37257b1-fb67-496e-8519-80bcd28099da",
"TAI3Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI3Tu.class.8514303.2023","Active","16/08/2025 14:45:57","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","40b4ae11-0a50-462f-81d9-b8da821342e9","40b4ae11-0a50-462f-81d9-b8da821342e9",
"TAI3Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI3Tu1.class.8514303.2023","Active","16/08/2025 14:26:16","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","08c4d990-9daf-46d1-9261-794bf2bbbb19","08c4d990-9daf-46d1-9261-794bf2bbbb19",
