"DisplayName","AccessType","PrimarySmtpAddress","GroupID","SharePointSiteURL"
"J10DHi1_Class [8514303][2021]","Private","J10DHi1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10DHi1.class.8514303.2021"
"J10DPl_Class [8514303][2021]","Private","J10DPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10DPl.class.8514303.2021"
"J10DSp1_Class [8514303][2021]","Private","J10DSp1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10DSp1.class.8514303.2021"
"J10EPl_Class [8514303][2021]","Private","J10EPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10EPl.class.8514303.2021"
"J10FPl_Class [8514303][2021]","Private","J10FPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10FPl.class.8514303.2021"
"J10GPl_Class [8514303][2021]","Private","J10GPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10GPl.class.8514303.2021"
"J10HPl_Class [8514303][2021]","Private","J10HPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10HPl.class.8514303.2021"
"J10SAPe_Class [8514303][2021]","Private","J10SAPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10SAPe.class.8514303.2021"
"J10SBPe_Class [8514303][2021]","Private","J10SBPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10SBPe.class.8514303.2021"
"J10SCPe_Class [8514303][2021]","Private","J10SCPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10SCPe.class.8514303.2021"
"J10SDPe_Class [8514303][2021]","Private","J10SDPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10SDPe.class.8514303.2021"
"J10SJEn_Class [8514303][2021]","Private","J10SJEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10SJEn.class.8514303.2021"
"J10SKEn_Class [8514303][2021]","Private","J10SKEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10SKEn.class.8514303.2021"
"J10SLEn_Class [8514303][2021]","Private","J10SLEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10SLEn.class.8514303.2021"
"J10SMEn_Class [8514303][2021]","Private","J10SMEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10SMEn.class.8514303.2021"
"J10TAPe_Class [8514303][2021]","Private","J10TAPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10TAPe.class.8514303.2021"
"J10TBPe_Class [8514303][2021]","Private","J10TBPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10TBPe.class.8514303.2021"
"J10TCPe_Class [8514303][2021]","Private","J10TCPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10TCPe.class.8514303.2021"
"J10TDPe_Class [8514303][2021]","Private","J10TDPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10TDPe.class.8514303.2021"
"J10TVEn_Class [8514303][2021]","Private","J10TVEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10TVEn.class.8514303.2021"
"J10TWEn_Class [8514303][2021]","Private","J10TWEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10TWEn.class.8514303.2021"
"J10TXEn_Class [8514303][2021]","Private","J10TXEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10TXEn.class.8514303.2021"
"J10TYEn_Class [8514303][2021]","Private","J10TYEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J10TYEn.class.8514303.2021"
"J11AAd1_Class [8514303][2021]","Private","J11AAd1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11AAd1.class.8514303.2021"
"J11ABf1_Class [8514303][2021]","Private","J11ABf1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11ABf1.class.8514303.2021"
"J11AGe1_Class [8514303][2021]","Private","J11AGe1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11AGe1.class.8514303.2021"
"J11AHi1_Class [8514303][2021]","Private","J11AHi1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11AHi1.class.8514303.2021"
"J11AIt1_Class [8514303][2021]","Private","J11AIt1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11AIt1.class.8514303.2021"
"J11APl_Class [8514303][2021]","Private","J11APl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11APl.class.8514303.2021"
"J11ASp1_Class [8514303][2021]","Private","J11ASp1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11ASp1.class.8514303.2021"
"J11ATt1_Class [8514303][2021]","Private","J11ATt1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11ATt1.class.8514303.2021"
"J11ATx1_Class [8514303][2021]","Private","J11ATx1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11ATx1.class.8514303.2021"
"J11BBf1_Class [8514303][2021]","Private","J11BBf1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11BBf1.class.8514303.2021"
"J11BCs1_Class [8514303][2021]","Private","J11BCs1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11BCs1.class.8514303.2021"
"J11BDa1_Class [8514303][2021]","Private","J11BDa1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11BDa1.class.8514303.2021"
"J11BFr1_Class [8514303][2021]","Private","J11BFr1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11BFr1.class.8514303.2021"
"J11BGe1_Class [8514303][2021]","Private","J11BGe1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11BGe1.class.8514303.2021"
"J11BHi1_Class [8514303][2021]","Private","J11BHi1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11BHi1.class.8514303.2021"
"J11BPh1_Class [8514303][2021]","Private","J11BPh1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11BPh1.class.8514303.2021"
"J11BPl_Class [8514303][2021]","Private","J11BPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11BPl.class.8514303.2021"
"J11BSu1_Class [8514303][2021]","Private","J11BSu1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11BSu1.class.8514303.2021"
"J11CBf1_Class [8514303][2021]","Private","J11CBf1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11CBf1.class.8514303.2021"
"J11CDa1_Class [8514303][2021]","Private","J11CDa1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11CDa1.class.8514303.2021"
"J11CDr1_Class [8514303][2021]","Private","J11CDr1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11CDr1.class.8514303.2021"
"J11CGe1_Class [8514303][2021]","Private","J11CGe1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11CGe1.class.8514303.2021"
"J11CHi1_Class [8514303][2021]","Private","J11CHi1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11CHi1.class.8514303.2021"
"J11CPh1_Class [8514303][2021]","Private","J11CPh1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11CPh1.class.8514303.2021"
"J11CPl_Class [8514303][2021]","Private","J11CPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11CPl.class.8514303.2021"
"J11CSp1_Class [8514303][2021]","Private","J11CSp1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11CSp1.class.8514303.2021"
"J11CTt1_Class [8514303][2021]","Private","J11CTt1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11CTt1.class.8514303.2021"
"J11DGe1_Class [8514303][2021]","Private","J11DGe1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11DGe1.class.8514303.2021"
"J11DHi1_Class [8514303][2021]","Private","J11DHi1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11DHi1.class.8514303.2021"
"J11DIt1_Class [8514303][2021]","Private","J11DIt1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11DIt1.class.8514303.2021"
"J11DMu1_Class [8514303][2021]","Private","J11DMu1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11DMu1.class.8514303.2021"
"J11DPl_Class [8514303][2021]","Private","J11DPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11DPl.class.8514303.2021"
"J11DSp1_Class [8514303][2021]","Private","J11DSp1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11DSp1.class.8514303.2021"
"J11DSu1_Class [8514303][2021]","Private","J11DSu1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11DSu1.class.8514303.2021"
"J11DSu2_Class [8514303][2021]","Private","J11DSu2.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11DSu2.class.8514303.2021"
"J11DTt1_Class [8514303][2021]","Private","J11DTt1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11DTt1.class.8514303.2021"
"J11EPl_Class [8514303][2021]","Private","J11EPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11EPl.class.8514303.2021"
"J11FPl_Class [8514303][2021]","Private","J11FPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11FPl.class.8514303.2021"
"J11GPl_Class [8514303][2021]","Private","J11GPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11GPl.class.8514303.2021"
"J11HPl_Class [8514303][2021]","Private","J11HPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11HPl.class.8514303.2021"
"J11SAPe_Class [8514303][2021]","Private","J11SAPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11SAPe.class.8514303.2021"
"J11SBPe_Class [8514303][2021]","Private","J11SBPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11SBPe.class.8514303.2021"
"J11SCPe_Class [8514303][2021]","Private","J11SCPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11SCPe.class.8514303.2021"
"J11SDPe_Class [8514303][2021]","Private","J11SDPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11SDPe.class.8514303.2021"
"J11SJEn_Class [8514303][2021]","Private","J11SJEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11SJEn.class.8514303.2021"
"J11SKEn_Class [8514303][2021]","Private","J11SKEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11SKEn.class.8514303.2021"
"J11SLEn_Class [8514303][2021]","Private","J11SLEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11SLEn.class.8514303.2021"
"J11SMEn_Class [8514303][2021]","Private","J11SMEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11SMEn.class.8514303.2021"
"J11TAPe_Class [8514303][2021]","Private","J11TAPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11TAPe.class.8514303.2021"
"J11TBPe_Class [8514303][2021]","Private","J11TBPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11TBPe.class.8514303.2021"
"J11TCPe_Class [8514303][2021]","Private","J11TCPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11TCPe.class.8514303.2021"
"J11TDPe_Class [8514303][2021]","Private","J11TDPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11TDPe.class.8514303.2021"
"J11TVEn_Class [8514303][2021]","Private","J11TVEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11TVEn.class.8514303.2021"
"J11TWEn_Class [8514303][2021]","Private","J11TWEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11TWEn.class.8514303.2021"
"J11TXEn_Class [8514303][2021]","Private","J11TXEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11TXEn.class.8514303.2021"
"J11TYEn_Class [8514303][2021]","Private","J11TYEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J11TYEn.class.8514303.2021"
"J8AAd_Class [8514303][2021]","Private","J8AAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8AAd.class.8514303.2021"
"J8AAr_Class [8514303][2021]","Private","J8AAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8AAr.class.8514303.2021"
"J8ACm_Class [8514303][2021]","Private","J8ACm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8ACm.class.8514303.2021"
"J8ADa_Class [8514303][2021]","Private","J8ADa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8ADa.class.8514303.2021"
"J8ADr_Class [8514303][2021]","Private","J8ADr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8ADr.class.8514303.2021"
"J8AGe_Class [8514303][2021]","Private","J8AGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8AGe.class.8514303.2021"
"J8AHi_Class [8514303][2021]","Private","J8AHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8AHi.class.8514303.2021"
"J8AMu_Class [8514303][2021]","Private","J8AMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8AMu.class.8514303.2021"
"J8APs_Class [8514303][2021]","Private","J8APs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8APs.class.8514303.2021"
"J8ARe_Class [8514303][2021]","Private","J8ARe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8ARe.class.8514303.2021"
"J8ARs_Class [8514303][2021]","Private","J8ARs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8ARs.class.8514303.2021"
"J8ATe_Class [8514303][2021]","Private","J8ATe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8ATe.class.8514303.2021"
"J8BAd_Class [8514303][2021]","Private","J8BAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8BAd.class.8514303.2021"
"J8BAr_Class [8514303][2021]","Private","J8BAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8BAr.class.8514303.2021"
"J8BCm_Class [8514303][2021]","Private","J8BCm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8BCm.class.8514303.2021"
"J8BDa_Class [8514303][2021]","Private","J8BDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8BDa.class.8514303.2021"
"J8BDr_Class [8514303][2021]","Private","J8BDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8BDr.class.8514303.2021"
"J8BGe_Class [8514303][2021]","Private","J8BGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8BGe.class.8514303.2021"
"J8BHi_Class [8514303][2021]","Private","J8BHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8BHi.class.8514303.2021"
"J8BMu_Class [8514303][2021]","Private","J8BMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8BMu.class.8514303.2021"
"J8BPs_Class [8514303][2021]","Private","J8BPs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8BPs.class.8514303.2021"
"J8BRe_Class [8514303][2021]","Private","J8BRe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8BRe.class.8514303.2021"
"J8BRs_Class [8514303][2021]","Private","J8BRs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8BRs.class.8514303.2021"
"J8BTe_Class [8514303][2021]","Private","J8BTe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8BTe.class.8514303.2021"
"J8CAd_Class [8514303][2021]","Private","J8CAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8CAd.class.8514303.2021"
"J8CAr_Class [8514303][2021]","Private","J8CAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8CAr.class.8514303.2021"
"J8CCm_Class [8514303][2021]","Private","J8CCm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8CCm.class.8514303.2021"
"J8CDa_Class [8514303][2021]","Private","J8CDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8CDa.class.8514303.2021"
"J8CDr_Class [8514303][2021]","Private","J8CDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8CDr.class.8514303.2021"
"J8CGe_Class [8514303][2021]","Private","J8CGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8CGe.class.8514303.2021"
"J8CHi_Class [8514303][2021]","Private","J8CHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8CHi.class.8514303.2021"
"J8CMu_Class [8514303][2021]","Private","J8CMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8CMu.class.8514303.2021"
"J8CPs_Class [8514303][2021]","Private","J8CPs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8CPs.class.8514303.2021"
"J8CRe_Class [8514303][2021]","Private","J8CRe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8CRe.class.8514303.2021"
"J8CRs_Class [8514303][2021]","Private","J8CRs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8CRs.class.8514303.2021"
"J8CTe_Class [8514303][2021]","Private","J8CTe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8CTe.class.8514303.2021"
"J8DAd_Class [8514303][2021]","Private","J8DAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8DAd.class.8514303.2021"
"J8DAr_Class [8514303][2021]","Private","J8DAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8DAr.class.8514303.2021"
"J8DCm_Class [8514303][2021]","Private","J8DCm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8DCm.class.8514303.2021"
"J8DDa_Class [8514303][2021]","Private","J8DDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8DDa.class.8514303.2021"
"J8DDr_Class [8514303][2021]","Private","J8DDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8DDr.class.8514303.2021"
"J8DGe_Class [8514303][2021]","Private","J8DGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8DGe.class.8514303.2021"
"J8DHi_Class [8514303][2021]","Private","J8DHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8DHi.class.8514303.2021"
"J8DMu_Class [8514303][2021]","Private","J8DMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8DMu.class.8514303.2021"
"J8DPs_Class [8514303][2021]","Private","J8DPs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8DPs.class.8514303.2021"
"J8DRe_Class [8514303][2021]","Private","J8DRe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8DRe.class.8514303.2021"
"J8DRs_Class [8514303][2021]","Private","J8DRs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8DRs.class.8514303.2021"
"J8DTe_Class [8514303][2021]","Private","J8DTe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8DTe.class.8514303.2021"
"J8EAd_Class [8514303][2021]","Private","J8EAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8EAd.class.8514303.2021"
"J8EAr_Class [8514303][2021]","Private","J8EAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8EAr.class.8514303.2021"
"J8ECm_Class [8514303][2021]","Private","J8ECm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8ECm.class.8514303.2021"
"J8EDa_Class [8514303][2021]","Private","J8EDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8EDa.class.8514303.2021"
"J8EDr_Class [8514303][2021]","Private","J8EDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8EDr.class.8514303.2021"
"J8EGe_Class [8514303][2021]","Private","J8EGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8EGe.class.8514303.2021"
"J8EHi_Class [8514303][2021]","Private","J8EHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8EHi.class.8514303.2021"
"J8EMu_Class [8514303][2021]","Private","J8EMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8EMu.class.8514303.2021"
"J8EPs_Class [8514303][2021]","Private","J8EPs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8EPs.class.8514303.2021"
